Timestamp,Title,Text,PhotoUrl
23/08/2025 19:28:12,La gentuza que habla y ha hablado mal de mi ....,Saqué 1 día a correr por el campo a cara fea II ... y lo mataron .... saqué un solo día a pasear al caballo (como si fuese un perro ... sin ensillarlo) ... y tb ... lo mataron ... y esa gentuza ... dice que es mi culpa ...,No hay foto
24/08/2025 17:21:31,No hay duda de que son idiotas ...,Se creen que el intentar asesinarme de muchas maneras no tiene consecuencia alguna ... (son idiotas),No hay foto
26/08/2025 2:25:16,pd: ningún jorge ha sido mi amigo ... solo es otro tipo raro más ...,pd: solo son gente rara ... con cara de paletos ...,No hay foto
26/08/2025 4:09:01,los jorges,como un jorge es ciego ... y como a las gaviotas las cablean ... por que no van a cablear a un humano ... y alguien puede haber dicho a otro ... tu solo pon cara triste ... y dila esto ... y el lo hace ... aunque esté en fiesta con todo mujeres desnudas ... el simplemente pone cara triste ... el ciego .. mira un busto cableado ... lo palpa ... palpa la tristeza ... y dice: hoy hoy hoy que triste ... y quizás el otro u otros están de party ...,No hay foto
26/08/2025 4:25:41,pues creo que los jorges me han juzgao ... aunque no se desde hace cuanto ...,"creo que jorge del tenis es juez, y tienen poli y swat ... al poli lo mandé a madrí ... y el swat será un puto loco ... como el de la uni ... se te tirará al cuello o cosas así ... o el perez .. ni idea (aunque estoy seguro de que el perez es el entrenador de jorge del tenis y el de la uni iba a estudiar a la habitación de jorge por las noches ... (supongo que llama estudiar a acosar) ...",No hay foto
26/08/2025 4:31:54,Voy a hacer el favor de esplicarlo ...,Yo soy capaz con todo lo que hay de imprimir dinero ... y no lo hago porque pa qué .... por otra parte ... ellos quieren enviar mierdas a otros ... así que les gusta este mundo ... y a mi no .... y a muchos tampco ... el mundo democrático es una mierda y hay que salir de el ... y se va a salir ... si no creen que alguien con buenos poderes para juzgar juzga ... es que están equivocadísimos ... LO QUE HAY QUE HACER ES SALIR DE MUNDO DEMOCRÁTICO Y QUE JUZGUE QUIEN TENGA QUE JUZGAR ... Y POCO MÁS HAY QUE HABLAR O DISCUTIR .... ESTE MUNDO SE VA A LA MIERDA ... MÁS RAPIDO QUE VENEZUELA Y SUS PRECIOS .... YO QUIERO Y YO PUEDO SALIR DE ESTE MUNDO ... LOS QUE NO QUIERAN ... QUE NO ME OBLIGUEN ... EN EL PEOR DE LOS CASOS SI MI MUJER SE HUBIESE METIO EN PROBLEMAS ... LA NAVE ME DEBE TANTO QUE SEGURO ME PERMITIRÍA METERLA ESPOSADA CONMIGO EN MUNDO NO DEMOCRÁTICO ... Y LES DESEO LO MISMO A TODOS ... PERO NO SIGAN OBLIGANDOME A ESTAR AQUÍ ...,No hay foto
26/08/2025 8:40:43,Los Cletus,Los Cletus son Tán Brutos ... que me están dejando deliberádamente cuerpo de Pera .. para cortarme todos los andares posibles ...,No hay foto
26/08/2025 9:48:08,Los Paletos ... o Kletus,"Son tan brutos ... que su fiesta nacional es matar ... son tan brutos que se divierten dejando a alguien sin casa ... son tan brutos que quieren hacerle a otros lo que se han ganado ellos ... son tan brutos que me han dejado deliberadamente gordo y con forma de pera para cortarme las piernas y brazos dejarme delante de una pantalla y para que no pueda ni suicidarme ... son tan brutos que ellos dicen que la protesta es terrorismo ... son tan paletos que que la opción de matarme no está mal para ellos y así se hacen pasar por mí ...  son tan paletos que se tragan las pelis del exceso ... son tán paletos que les gusta y van al toro de la vega (asesinos) ... son paletos de revistas ... son de esos demócratas, franceses, falangistas, imperialistas o fascistas (demócratas de bar) ...  y demás hacen asociaciones de paletos ... es terrible ... me quieren matar o cortar los andares ... es y son terribles ... me han robado todo y quieren seguir fastidiando aun más ...  van 12 contra 1 y cosas así ...  ¿a donde voy si van acosando de 12 en 12 ? ... me marché de viaje ... y me acosaron tb por ahí ... ",No hay foto
26/08/2025 10:03:54,Los Paletos o Kletus,"Son tan brutos ... que su fiesta nacional es matar ... son tan brutos que se divierten dejando a alguien sin casa ... son tan brutos que quieren hacerle a otros lo que se han ganado ellos ... son tan brutos que me han dejado deliberadamente gordo y con forma de pera para cortarme las piernas y brazos dejarme delante de una pantalla y para que no pueda ni suicidarme ... son tan brutos que ellos dicen que la protesta es terrorismo ... son tan paletos que que la opción de matarme no está mal para ellos y así se hacen pasar por mí ... son tan paletos que se tragan las pelis del exceso ... son tán paletos que les gusta y van al toro de la vega (asesinos) ... son paletos de revistas ... son de esos demócratas, franceses, falangistas, imperialistas o fascistas (demócratas de bar) ... y demás hacen asociaciones de paletos ... es terrible ... me quieren matar o cortar los andares ... es y son terribles ... me han robado todo y quieren seguir fastidiando aun más ... van 12 contra 1 y cosas así ... ¿a donde voy si van acosando de 12 en 12 ? ... me marché de viaje ... y me acosaron tb por ahí ...  Son tan paletos que quieren hacerse pasar por mi ... para luego ir a la casa y robarla o que la destruyan ...  les llaman español porque son de adios y hola (van acosndo uno detrás de otro) ...  esto es muy simple ... ¿quieren no ser paletos? lo que digan la nave ... y se acepta ... y no acosan ... pero a día de hoy .. no me han dejado de acosar ni un solo instante ... y ya se a donde me quieren llevar .... no doy un duro por ellos ... y ni se han presentado y ni en vista y en auditoría ... son mala gente que se hacen pasar por mi ... y roban y han robao de todo ... y no cesan en la puta vida ... y voy a cualquier lugar y van detrás ... son mínimo 12 contra 1 .... (así son ellos) ... son basura ... son mierda ... son lo contrario a lo que hay que ser ... saben que acosan (por que me llevan acosando la puta vida ... y siguen .. y quieren matar ... ) ... ellos no aceptan lo que la nave quiere para ellos (porque para la nave están muertos por lo que hacen .. ) y por eso son demócratas de bar ...",No hay foto
26/08/2025 16:07:16,son tan tontos ... que juegan a vigilar a los animales que no pueden salir de casa porque están vigilando ...,"y así ... saben que animal es quién vigila ... y así les dejan ciegos, o les matan ... para ocupar sus casas y además buscan matarme a mí tb ...  son tan tontos que hacen ese tipo de cosas ...",No hay foto
26/08/2025 18:53:51,empiezo a creer ... que toda la gente de más o menos mi edad o eso decían ...,"Son malos ...
Sí, empiezo a creer eso ... y por eso ha sido todo como ha sido ...
La gente que me ha raptado y destrozado deliberadamente la existencia, son los mismos con los que compartía cole o insti ... y por eso todo ... y la nave tenía que mostrarme que no son ... pero yo me vehía obligado a pasear por ahí e ir a clases e intentar tener una vida normal ... así que por algún lao habrán fotos de clase ... con mis enemigos y secuestradores y cosas así ... supongo que cuando la nave les dominaba ... se podían soltar de las cadenas que les ataban a las cañerías donde deberían estar atados y cosas así ...
y ellos tendrán la foto en casa... al lao de la esterilla en el suelo entre heces y las cañerías dond deben de estar atados y donde duermen .. y ellos pensando .. miralo ... si parecía feliz el secuestrao ... y cosas así ...

Y todo porque en un viaje a la selva les pillarían lo mostros que son .. etc ...",No hay foto
26/08/2025 19:22:58,y supongo que todos esos bestias ...,ha enducado a otros brutos en el engaño ... y les dirán cosas como: mira a ese ... ahí tomando fanta limon ... y nosotros aquí ataos a las cañerias de cloacas ... etc .. cuando estamos todos así por sus culpas ...,No hay foto
27/08/2025 12:44:11,además ... los malos son conscientes de,de que si te obligan a pensar en todo esto ... o a currar para conseguir monedas por los líos que te han hecho etc ... estás perdiendo tiempo de vivir la vida ... y a los malos esto les viene bien ...,No hay foto
27/08/2025 18:16:56,posiblemente los malos piensen en darme una paliza grupal con bestias de esas de 2 por 3 ...,"y pensarán en hacer un video demostración diciendo que es la nave la que los guía ... (sí, son muy cansinos ... ) ... no hay dios que los aguante ... solo tienen ideas de mierda ... para confundir ... comen demasiada carne ... fuman demasiados porros ... duermen con demasiados alérgicos y toman proteínas para parchearse ... hay alguien que dice hacer lo mismo que yo ... pero no puede ser lo mismo ni igual a mí ... poruqe yo no acoso ni copio a alguien ... así que la idiotez es grande ... imita a uno que no imita a alguien luego no es lo mismo ... intentan siempre suplantar a la nave ... con videos y actuaciones mucho peores ...",No hay foto
27/08/2025 19:33:21,CURRO (trabajo): tengo que hacer:,"- añadir listas al gusto y guardarlas para la musica
- terminar las 3 pgs que estoy haciendo ... la de mapas con acme, la del deepseek ia, la de mensajería.
- terminar la app para android del gps y mapas
- hacer una pg para hacer foto de mi cara y guardarla cada día y su puedo hacer un morfin automático la cara  ... (así que quizás foto de la cara y de cuerpo y otras ... ) ...
- app para movil ... poder escribir en el movil y así cuando llegue a wifi todo se añada a los diarios o lo que sea 
- paginas webs y bots de trading (no se porque ... pa cerrar esa parte de mi vida)
",No hay foto
27/08/2025 19:54:24,"CURRO (trabajo, para los tontos ... esto no es curro ... no me pagan por esto ... simplemente tengo que ocupar mi tiempo en hacer algo para no volverme loco ya que esos locos no me entregan a mi mujer ni me dejan tener una vida ): tengo que hacer:","CURRO (trabajo): tengo que hacer:
Fecha: 27 de agosto de 2025, 19:33

- añadir listas al gusto y guardarlas para la musica - terminar las 3 pgs que estoy haciendo ... la de mapas con acme, la del deepseek ia, la de mensajería. - terminar la app para android del gps y mapas - hacer una pg para hacer foto de mi cara y guardarla cada día y su puedo hacer un morfin automático la cara ... (así que quizás foto de la cara y de cuerpo y otras ... ) ... - app para movil ... poder escribir en el movil y así cuando llegue a wifi todo se añada a los diarios o lo que sea - paginas webs y bots de trading (no se porque ... pa cerrar esa parte de mi vida)",No hay foto
27/08/2025 21:17:36,lógicamente a los malos que me quieran matar y suplantarme ... les viene bien ... matar a mis aliados ...,esto es pura lógica ..,No hay foto
27/08/2025 22:41:54,Una prueba de que la nave te deja elegir y te lo pone facil ...,"es que existen los paletos ... hay que ser idiota para ser paleto ... pero este mundo que me rodea es de paletos ... pues sí ... la nave te dice: ¿quieres o no quieres ser idiota? y el paleto responde : ""sabe a pollo!""

",No hay foto
27/08/2025 22:51:57,como son paletos ... usan algo que yo he dicho cuando no sabía algo ... para mi mal directo o indirecto ...,por ejemplo ... si yo en Georgia dije que no quería tener varias vidas ... no recordaba que uno una vez me hizo uan raspa ... me arrancó la cabeza y la medula ... así que como son idiotas ... si me puede interesar tener un cuerpo ... y como son idiotas ... se lo estarán comiendo ... les quiero mas muertos de lo que me han matao a mí ...,No hay foto
27/08/2025 22:56:26,además .. .pensaba que otros cuerpos son cuerpos con alma ... pero no lo creo .. son solo una armadura para que no me hagan perder tanto tiempo ...,y como son paletos ... usan esto como coche o para comérselo ... no tienen una sola puta idea buena ... y además nos han robado a mi mujer y a mi todo y siempre ...,No hay foto
28/08/2025 11:35:19,los athalía,"1er errror: quieren poner de moda a los andróginos ... y son el grupo al que todos (chicos, chicas y chicas educadas como chicos detestan ... sí ... estos últimos quieren andróginos como march quiere a homer ...a ver si así los reeducan ... pero algo va mal en todo esto ...) ... y lo que se consigue con un andrógino con una mujer educada como un hombre ... es ... un chico que parece chica pero que te salta por la espalda con un cuchillo y gritando de la manera más rara posible ... supongo que athalía quería darle alguien a las chicas educadas como chicos ... y vió negocio ... vió mercado ... (estudió económicas y la tiraron al año según ella) ... y no vió que un montón de andróginos e iguales con todas las chicas chico ... son el perfecto foco ... es ponérselo facil a TODOS ... PARA MATAR ... PARA MATARLES ... no se qué demonios ha hecho la athalía pero está como las maracas ... y además dice ser falangísta ... lo sigo desarroyando en ensayos ",No hay foto
28/08/2025 19:33:14,2 pavos sin fotos,"primero ella y su chico (ellos) ... se aburrían ... son niñatos ... se aburrían .. y se pusieron a robar ... NOS ROBARON A MI Y A MI MUJER ... Y ASÍ ME ACOSARON A DONDE FUESE PUES ROBARON NUESTRAS COSAS ...
al robar ... ganaron el ser mulo y burdégano .... y cuando se pregunta ... como no se tiene ni puta idea de quienes son ... se les llaman murcielagos ... ganado y con razón ... por robar ...
una vez son murcielagos ... están en paises bajos ...
una vez se dan cuenta de que son de paises bajos ... quieren subir la escalera ... y como son murcielagos ... piensan .. .que mejor que subir ... y para subir ... hacer bajar por el tobogán a los que ya han robao .... porque en el mundo murciélago ... para subir otros tienen que bajar .... (son tán listos que eso creen) ... y así todo con esos 2 pavos ...
una vez toman ese itinerario ... siguen su camino ... y pasan de murciélagos a vampiros chupa sangres ....
como siguen sin matarme a pesar de ser vampiros ... los intentos de asesinato se hacen peores ... y han habido y muchos ....
y mientras ... se han puesto a denunciar ... y para eso ... se han hecho vampiros chupasangres ... vampiros chupopteros (lo paran todo y tienen hasta amigos en correos para gente especial) y vampiros chupatintas ... y así se hacen abogado y después juez ....
con gentuza así ... acosando ...milagro que siga vivo ...
y lo peor no es eso ... lo peor es que se  creen buenos ....
sí sí ... yo les importo mucho ... por eso desde los 18 a los 40 me han intentado asesinar de muchas y diferentes maneras (antes tb ... pero ahí fueron mucho más directos) ... incluso con el coche y haciendo conducir a otro y poniendo el coche a 3 ruedas para que yo me estampe contra los coches aparcados en perpendicular ...
su aspecto de cabeza es algo más o menos así .... (solo que en terrorífico)
.
A esa cabeza añadele cuerpo humano ... unisex ... y les tienes a ellos ....
pues ellos se miran al espejo ... y piensan ... ¿no veo algo raro ... ?
elllos llevan la puta vida dandome palizas .. y la gente les dice ... le tratas peor que a un galgo ...
ellos ... el tiempo que ya no se ni que són ... se miran al espejo .. y ven esto:
.
y se miran ... no ven algo raro ... giran el cuerpo y ven si el traje les hace culo o no ... y se rasacan un poco con la punta de los dedos el cabezón ... y piensan ¿pues no se que ven otros mal en mí??? ... con los 4 pelos que les queda en la cabeza ... los mueven un poco al aire .. y piensan ... pos yo me veo igual ....
no notan ni la transformación que han tenido desde aquí : 

se miran al espejo ... y se ven igual ...
ven sus amarios ... y ponen buena cara ... y se hacen hasta fotos de que chuli que monos ...
.
.
Las Mulas y Burdieganos ... no pueden tener hijos ... por un grán motivo ...
no em digan que no vuelve a suceder ... 
.
y esto fue hace 25 ... llevan robando y mucho desde hace mucho ... y claramente la señala con la lengua ....
la respuesta es NO ... JAMÁS VOY A IR EN CONTRA DE LA NAVE ... Y JAMÁS VOY A NEGOCIAR ALGO .... SOIS VOSOTROS LOS QUE NO HABÉIS PARADO DE CAGARLA EN TODO ... Y DEMASIADO ... Y YO ESTOY HARTO ... YA HABLAMOS DE TIEMPO Y LIBERTA ... y no solo eso ... además me usáis para engañar a otros y con otros me pintáis a mí o a mí mujer o a los dos de los malos ... 
.
.
.
.
.
TB SE LES CONOCE POR LOS REGULEROS ... LOS MEDIEROS ... LOS ESTEBAN ... LOS DEL BANCO ... ME IMPORTAN UNA PUTA MIERDA ... COMO   TODO EL MUNDO Y POR ESO LES LLAMAN MURCIELAGOS ... ESTAMOS HABLANDO DE MI LIBARTÁ (Y AL DE MI MUJER) Y DE ELLOS SEGUIR VIVIENDO POR ENCIMA DE SUS POSIBILIDADES ... Y JAMÁS HAN DAO ALGO QUE NO SEAN INTENTOS DE ASESINATO A MÍ ...

*** no se por qué no se guarda ***
",No hay foto
31/08/2025 8:07:25,"VAGOS, GANDULES Y MALEANTES ...","LE PODRÍAN PREGUNTAR A LA NAVE ... ¿QUE TAL EDUCA LA NAVE? ... LE PODRÍAN PREGUNTAR A LA NAVE SI TIENE CONVALIDADO EL TÍTULO DE MAESTRO DE TÓOO ... Y MAESTRO DE NI MEDIA MÁS ...

NO ES ASÍ ... YO ESTOY FELIZ CUANDO LA GENTE ES FELIZ ... NO CUANDO LA GENTE BUSCA DELIBERÁDAMENTE NO HACER FELIZ ...  Y LA PERSONA MÁS IMPORTANTE PARA MÍ EN MI MUNDO SOY YO ...

NO LLEGO A COMPRENDER COMO ALGUIEN HACE ALGO ASÍ Y DURANTE TANTO Y TANTO TIEMPO ... Y LA VIDA ES APRENDER ... NO NACES SABIÉNDOLO TODO ... Y HAY QUIEN NO QUIERE APRENDER ... NO ME DA LÁSTIMA ... SI NO SABES HACER UN OLIE ... ES QUE NO LE HAS DEDICAO SUFICIENTE ESFUERZO ...

LÁSTIMA ME DA ... EL ESTAR RODEADO DE NAVES ... Y NO DE PERSONAS ... 

",No hay foto
31/08/2025 9:25:51,TODO ESTO ... ME DA UN MIEDO ATROZ ... DA TANTO MIEDO QUE ACOJONA ....,QUE YO ... EXIGA ... QUE ME DEN A MI MUJER ... Y NO ME LA DEN ... QUE LO DIGA YO!!! Y NO ME LA DAN ...  ES MÁS ... ¿ALGUIEN ME IMAGINA INFILTRADO EN UNA BANDA CRIMINAL O EN LA POLI??? LA BURRADA QUE SE ESTÁ HACIENDO ES TÁN ENORME .... QUE ... ACOJONA .... A CO JO NA ...,No hay foto
31/08/2025 9:28:10,ELLA LO HA DICHO ...,"YO SOLO QUERÍA VIAJAR .... 

Y SIGUEN SIN ACEPTAR MIS PETICIONES ... ACOJONAN DEMASIAO ...",No hay foto
1/09/2025 23:15:49,pues a mi me ha debido de hacer algo similar ...,estoy destrozao y otro dia menos y otro día más ... el y su equipo ... la están cagando muchísimo ... que no de más lástima .. que no siga buscando a gente de cuevas o claustros ...,No hay foto
2/09/2025 10:40:39,hagan el favor de no pensar que tomar malas decisiones sirve de algo bueno,una cosa es la broma ... y otra el aprovecharse de una broma ...,No hay foto
2/09/2025 16:28:05,supongo que ...,"si alguien nace en un circo ...

y le dejan escoger hacerse el crio ... de circo ...

antes de empezar a pensar ... (si es que ha llegao el caso)

pues hace otro de circo ...

otro circense ...

",No hay foto
2/09/2025 17:49:34,en este caso ... armados signifa con armas con las que asesinar ...,"no hay duda de todo esto .. no hay teta de la forma o tamaño que sea .. a la que alguien le niegue la vida de dos bebés por una o dos tetas de esas dimensiones o formas ...
hablo de armamento pesado y metálico con el que poner en jaque la vida o asesinato de otros ... lógicamente alguien piensa en ganar tiempo en vez de que otros atropellen a dos bebés para así roberles todo ...
lógicamente hablo de obleas y telas ... porque ... habiendo otras opciones ... los malos que piensan que las otras opciones son validas ... se ven más acompañados ha hacer este tipo de ""sacrificios"" ... no creo sean conscientes de que prácticamente el mundo oblea y tela es un inframundo muy lejano a la vida normal ... así que los hijos de los creadores de obleas y tela .. unos tienen de too y otros buscan a quién endiñarle el marrón ... pa ellos no tener envidiass de sus hermanos afortunados ...",No hay foto
4/09/2025 3:41:33,Cuando hablo de mi mujer ...,"Hablo de la yo en mujer, no es mi hermana, es yo pero en mujer, es igual que yo pero en mujer (misma mente), la nave nos entrega en cada de 2, y lo hace para no perder el tiempo en tener que encontrarla ... y los paletos juegan a separarnos, los paletos saben que hay más y quieren confundir a todos con todos ... porque saben que han sido malos y como tienen miedos, y fuerzan a la nave en todo ... pues buscan dar el cambiazo por otro de sus parecidos pero con otras estadísticas de psique o mentales ... y así seguir con el juego de los paletos de separar y guerra mundial (la Pocha) ... y ellos estirar el pasarlo genial con sus jets privados y sus esclavos y todos perdiendo el tiempo ... y sus congragaciones de paletos y senados de paletos ... y cuanto más lio hagan y más dañen a un esclavo (en modo nave o no ) mejor para ellos porque así la gente se cabrea más y cabreaos es más fácil cometer errores ... y como los paletos buscan la Pocha ... cabrear y luego equivocarse les viene bien para poder mover mejor los hilos y que así cedas en algo como firmar palabras tabú, o firmar esto y aquello ... juegan a cortar libertades y de todo ... y al final es para lo mismo ... para guerra mundial y a ver que cara gana de todos ... (una gilipollez del doble de tamaño de todos sus edificios de senados, de sus palacios de uso y disfrute y discusiones negociaciones y de todos sus bares ... y además se parecen a mí (pero yo nunca les he visto y tampoco se si existen o no, así que juegan a despistar, porque al yo no verles y no tener conocimiento de sus existencias, tengo dudas pues no quiero que se equivoquen con mi mujer y la dañen ... es todo una idea terrible ... ) ... son malísmos ... y luego van por ahí diciendo que vivo con una prima ... y enrealidá es mi tatara-aubela o y que sé ... pues ella no puede contarme algo ... pero ella tampoco puede hablar porque ya sabemos como negocian los paletos ... con bota de punta de acero, cerca de la cara ... es todo un problema detrás de otro problema ... y además ... ¿Cómo le explicas a alguien en una Dictadura que la Democracia no es la mejor solución, cuando además viven en una época donde se creen que los ordenadores son los de los museos y es imposible que piensen que ese ordenador de museo puede controlar a una persona si tarda un buen rato en hacer una operación matemática ... y hay gente interesada en esos mundos por uno u otros motivos (o para explicar como alguien ha tenido este erro y a los malos les viene bien para repetir la historia ... ) ... y hay gente interesada en siempre salirse con la suya y la guerra mundial ... y cómo puedes esperar que con la vida de mierda que me han hecho vivir yo no me queje ... y diga barbaridades ... pero tb siempre digo que le pregunten a la nave .. pero los malos editan esa parte o la omiten ... o mienten ... y así siguen provocando el caos ... pero yo no puedo callar porque ya se lo que es vivir con tabus y es terrible porque relentiza todo ... (a día de hoy no he podido hablar una sola vez con mi mujer, ni estar con ella ni tocarla u holarla ... y todos lo niegan y nadie habla ... y ¿Cómo voy a saber yo si otros estan o no en la misma situación si nadie habla ... ) ... y cayarse nunca es bueno .. pero se baila cara a cara y si me piden telemáticamente bailar ... a mi lo telemático lo obvio porque no me gusta y se que es para crear trampas y probles ... los paletos son malos ... y ¿cómo no voy a querer que los malos o mejoren o desaparezcan para poder todos vivir mejor ...  ? (cuando yo no he disfratado de una sola experiencia de esas de paletos ni quiero disfrutar ... yo solo soy y he sido un esclavo y siempre ) ... ",No hay foto
4/09/2025 4:45:37,notacion de nombres en familia madre,"la señora que he visto siempre en casa la llamo mamá (pero puede ser mi tataraabuela ...  y además hay idénticas que ni diferencio ) ... así que es too un lio y ni una dice algo ... y todas me han dao ... (la nada por no decir por culo (y ya hemos quedao que a nadie le gusta eso (y nadie es lo contrario de todos))) ... alguien por ahí se hace llamar nadie .. pero es un truco del almendruco ... es como si me llamase Don, y cada vez que tengo que rellenar un papel ... o pienso .. este papel ya sabe que me llamo Don .. o tengo que escribir Don donde empieza con el papel marcao como Don ... (son cosas complicadas que le hacen gracia a los paletos y lo copian ... quizás lo hizo la nave .. y por eso tienen sentimientos en conflicto con la nave ... ) ...  . y acabo de acordarme del apellido de los donat ... que contiene la silaba Don ... y lo que es peor ( se me acaba de ocurrir esto de Don, y despues he pensao en Donat ... y ahora .. .recuerdo haberme cabreao con algún Donat ... pero sin pensar en rimas o todo esto ... y haber dicho Don Santiago ... seguramente entendió la jugada y dijo ... me voy a poner Santiago delante para que no se ría con esto de llamar Don Don ... ¿Quién es? y toda la ristra de chistes al respecto ... y se ponía muy pesado con eso de que le llamase Santiago .. pero ero por el Don ...  pues lo dicho .. la gente tiene sentimientos en conflicto y encontrados y los negocia ... dicen: tu si puedes reírte (claro porque la nave te puede aplastar cual hormiga) .. pero negocian cualquier otra cosa .. y es peligroso eso tb ... porque tomarse muy enserio a sí mismo ... es lo que te hace que te llamen Don lo que sea en tono burlesco (dicho de la manera que sea) (es lo más normal del mundo ... es difícil negociar con alguien que no acepta el bajarse solo los humos) ... y por eso lo de Señor que lo dijo por que le viene bien ... ya que Señor es alguien de la época de tele de mal color y le gusta el comentarista de Señor y el gol 11 a Malta (pero quizás el se creía que era a la USSR) ... supongo que su Paracuellos del Jarama ... era el gol de Señor a la USSR, y le dirían que Napoleón no llegó ahí porque no sabía patinar sobre hielo y de tóoo  . ¿Qué si lo sabía o no? pues eso es lo jodio ... y yo ahí no me mojo ... así que ... cuando se puso pesao con lo de que le llamase Santiago ... y no solo eso ... mucho más ... mucha arrogancia ... no me quedó otra que decir Don Santiago ... porque además me zurra o es agresivo al hablar ... tb ... mira ... no les regalen botas duras en la puta vida ... ni puedan comprarlas o conseguirlas ... la jugada a negociar .. se convierten en un escriba donde diga Don su nombre ... y escribirá Don: _________-  Don : Don Don Santiago DonAT ... y luego siguiente Don: Don Don Don .....  hay que ser más humildes en la vida .. o sino ... la decimoctava generación ... puede ser una canción muy aburrida .... pero la partitura fácil de tocar para todas las edades ...  .... La humildá es importante ... a mi me han dao hostias a diario durante toda mi vida ... pero la única necesaria ... fué la que la abuela me dio ... me la dió bien y yo la encajé bien y me vino bien ... pero luego .. otros brutos me dejaron idiotizado y la abuela me sacó por ahí ... y me llamaba idiota a la cara y ni me enteraba .. (pa que veas lo bien que viene la democracia ... por si no lo pillas es una gilipollez tremenda ... la Abuela me la devolvió la momento y me castigó y yo pensé ""bien castigao"" y no había por qué haberme pegado tal palizón ... se devuelve de frente y no con triples y posturita de FASCISTA O LO QUE USTEDES LLAMAN SALUDO DE HERMANO ... )  ...  ya imagino mundos ... Fray Day ... May Day o yayaya ...  empiezo a estar demasiado cansado de tanto pecado ... ¿Qué si lo sabe o no? la cuestión es ver a quién le pidió que libros a ver ... (yo se que uno iba por ahí buscando usar mi carnet de biblioteca y se lo negué pero por lo visto sí va usando mis datos por ahí .... ) ... ",No hay foto
4/09/2025 4:55:40,y ojito con los malos ...,"una integral es solo una S grande ... la pueden hacer muchos .. y yo no voy leer libros ni de otros ... a mi me gusta hablar, la vida, escuchar , y a la cara ... alguien dijo que encontró una S grande (de integrar o suma) en un sobre de avión (pero me lo dicen en un descanso de refilón de 1 cigarro entre asignatura aburrida y asignatura aburrida) en un patio angosto y trasero de la facultá, y ni a mí y ni se quién era .. pero si yo hablo sin parar y otros cobran palabras o no ... pero la gente hace lo que pa ayudar ... y otros ven oro en lo que sea con tal fastidiarme y crear guerra mundial ... en fin ... se han leído libros jodidos ...   yo no jugaría con humanos que se han leído libros de no leer ... porque te dan ventajas ... simplemente ... alguien está jugando ... a ser malo ... (y a saber si tb he escrito libros mientras andaba CORRIENDO de vuelta de devolver la araña a Australia con una tablet de camino vietnam a clase en la complutense ... para NO PERDER TIEMPO ... y no solo por mi .. sino por los compañeros de clase etc... que tb ... habían problemas ... pues .. no podían hablar o contar ... y a todas estas ... mientras se me estaban intentando asesinar ... y lo intentaban humanos .... ¡CÓMO ESPERAN QUE NO DIGA SALVAJADAS CONTRA LOS MALOS QUE QUIEREN GUERRA MUNDIAL !!!! o sino guerra contra las cucarachas ( los insectos ) ...",No hay foto
4/09/2025 11:49:58,y ellos saben que hasta cuando hablo de sus bromas avanzo ...,y por eso no me dejan hablar ... y por eso no me dejan avanzar ... y por eso todo ... y por eso nunca han dejado avanzar o hablar ... y por eso son idiotas  y malos y buscan la Pocha y no tengo ni a mi mujer alao para saber lo que buscan ... y por eso todo ... por eso dos hermanos simulan follar en la habitación y uno la tiene blanda .. y yo salgo corriendo de ahí ... y luego pueden estar haciéndome inntentar creer que es divertido lo que hacen cuando es una representación de una violación para algun amiguete suyo o con su cara o lo que sea intentan ayudar y según sus estúpidas leyes si yo me rio... nada malo ocurre ... y ellos dicen ... bueno ... no es para matarnos a todos ... no es pa tanto ... y todos se cayán como putas .. y tampoco me dejan hablar ni solo .... y no me reí ... pero seguro aun así siguen haciendo lo que les da la puta gana ... por el amaparo de otros ... y de ellos y nunca demuestran querer mejorar ... y así con demasiada gente ...,No hay foto
6/09/2025 20:46:20,mejor que el pito del sereno es no te asocies ...,ni empresas ... ni sociedades anonimas o no anonimas .. etc ... ni democracias ... ni paises ... ni otan ni onu ... todas las asociaciones son malas ... la realidá es que para hacer una pareja nueva necesitas a 2 parejas ... y esa es toda la sociedad necesaria ... y otro más al que preguntar que es la nave ... eso en cuba es ley ... no reuniones de más de 5 ... pero ... tb se saltan eso ... de la manera que sea ... luego se va al de alao ...  en teoriái si vas al de alao está el teléfono roto .. y la info llega mal ... pero tenemos internes ... y tb la info la toquetean pa liarlo too ...  pues el no cotilles o no espies tb está bien ... pero por mi seguridá me acosan masas .. .lo complican too ... de manera anormal ... las sociedades ...,No hay foto
7/09/2025 1:33:51,La Gente de Prisión,"Todo el mundo sabe que la gente de prisión suele ser gente amigable, simpática, sincera, amistosa, con buen humor ... y por eso iban por ahí buscando uno bueno ... (yo) ...",No hay foto
7/09/2025 6:12:51,ahora mismo me cuesta una burrada respirar hondo ...,es una majadería lo que hacen estos locos ... del vaticano o los malos ... ahora mismo me cuesta muchísimo respirar... y tengo el brazo izquierdo (el hombro) me suena mucho ...,No hay foto
7/09/2025 7:27:21,la serie del equipo A,"La serie del equipo A, es cutrísima ... y quizás lo único que han editado es al principio cuando dicen: el ejercito les condenó por unos crímenes que no hicieron ... ahí quizás editaron crimines que hicieron por crímenes que no hicieron ... y con eso de ahí en adelante piensas que son los buenos ...",No hay foto
